1TTG77,Personenauto,SEAT,LEON ST,03/05/2014,1093,1598,1180,1790,03/05/2014,03/05/2014,29185,Nee
37LDS3,Personenauto,VOLVO,C70; T5 GEARTRONIC,01/05/2013,14912,2521,1625,2080,26/05/2006,29/03/2010,,Ja
6KFG88,Personenauto,RENAULT,MEGANE,04/05/2013,733,1461,1190,1813,29/08/2012,04/05/2013,25158,Ja
40GRR6,Personenauto,FORD,FOCUS,01/05/2013,4328,1596,1149,1820,25/08/2008,25/08/2008,,Ja
83ZFGS,Personenauto,MERCEDES-BENZ,SL 350,03/05/2014,37172,3498,1725,2120,04/01/2008,04/01/2008,138025,Ja
51HKFJ,Personenauto,FORD,MONDEO; 1.8I 92KW,01/05/2013,5382,1798,1296,1875,08/08/2001,08/08/2001,,Ja
89XRG4,Personenauto,PEUGEOT,208,01/05/2013,2974,1397,1045,1590,31/08/2012,31/08/2012,20540,Ja
22HLPF,Personenauto,TOYOTA,TOYOTA AVENSIS; 2.0 D4 VVT-I WAGON AUTOMAAT,04/05/2013,6521,1998,1280,1800,10/09/2001,10/09/2001,,Ja
14HRT7,Personenauto,PEUGEOT,307; CC 2.0 16V,03/05/2014,7800,1997,1443,1880,05/05/2006,26/02/2009,,Ja
57SZJX,Personenauto,VOLKSWAGEN,JETTA,04/05/2013,9096,1896,1320,1940,15/06/2006,15/06/2006,,Ja
92XXX5,Personenauto,TOYOTA,TOYOTA YARIS HYBRID,02/05/2013,,1497,1070,1565,13/09/2012,13/09/2012,21340,Ja
67PXS3,Personenauto,MERCEDES-BENZ,C 320,04/05/2013,14834,3199,1465,2045,07/06/2002,13/04/2011,,Ja
ZDFP29,Personenauto,FORD,KA; 1.3I 44KW,02/05/2013,1707,1299,865,1265,02/04/1999,02/04/1999,,Ja
PVHR91,Personenauto,VOLVO,850 2.5 I 20V AUT.,03/05/2014,9781,2435,1438,1910,22/11/1996,22/11/1996,,Ja
52TGLK,Personenauto,RENAULT,MEGANE SCENIC,02/05/2013,6170,1598,1339,1915,25/08/2006,25/08/2006,,Ja
23ZFN5,Personenauto,VOLKSWAGEN,POLO,03/05/2014,2695,1197,1002,1580,25/10/2012,25/10/2012,18262,Ja
07JPVB,Personenauto,PEUGEOT,307; SW 2.0 HDI 80KW,03/05/2014,7168,1997,1396,2016,05/07/2002,05/07/2002,,Ja
99PSGB,Personenauto,AUDI,AUDI A4; 96 KW,03/05/2014,7951,1984,1285,1860,28/10/2004,28/10/2004,,Ja
97GRX6,Personenauto,NISSAN,Z350,03/05/2014,11770,3498,1420,1730,07/06/2004,25/08/2008,,Ja
62GRS4,Personenauto,SEAT,IBIZA,02/05/2013,3458,1390,1000,1526,22/08/2008,22/08/2008,17245,Ja
AL2396,Personenauto,MERCEDES-BENZ,350 SE,04/05/2013,,,1735,2195,01/10/1972,03/08/2002,,Ja
THJG44,Personenauto,MERCEDES-BENZ,A 140,04/05/2013,3714,1397,995,1480,24/04/1998,24/04/1998,,Ja
86TBVN,Personenauto,FIAT,FIAT BARCHETTA,03/05/2014,7226,1747,1035,1260,15/05/2001,11/07/2006,,Ja
ZN23RP,Personenauto,VOLKSWAGEN,GOLF CL 51KW AUT. U9,01/05/2013,,1595,924,1400,28/05/1991,28/05/1991,,Ja
26SLHN,Personenauto,TOYOTA,TOYOTA COROLLA VERSO; 1.8 16V VVT-I,04/05/2013,6275,1794,1330,2035,02/03/2006,02/03/2006,26850,Ja
AE3245,Personenauto,JEEP,WAGONEER,01/05/2013,,,1917,,30/06/1971,10/12/1998,,Ja
TLZR05,Personenauto,RENAULT,CLIO; 1.4,03/05/2014,2570,1390,935,1500,29/05/1998,29/05/1998,,Ja
33THLK,Personenauto,VOLKSWAGEN,GOLF PLUS,03/05/2014,5560,1595,1283,1920,13/09/2006,13/09/2006,,Ja
19JSN2,Personenauto,TOYOTA,TOYOTA PRIUS,01/05/2013,,1798,1345,1805,03/09/2009,03/09/2009,29830,Ja
7KZL98,Personenauto,SMART,SMART,03/05/2014,1804,599,705,990,21/02/2001,31/08/2013,,Ja
08NZKD,Personenauto,SAAB,SAAB 9-5; ESTATE 2.0 T,01/05/2013,9822,1985,1560,2140,02/04/2004,02/04/2004,,Ja
HZVN04,Personenauto,TOYOTA,CAMRY 3.0I GX E2,01/05/2013,7212,2959,1445,1930,31/05/1994,31/05/1994,,Ja
5KGK36,Personenauto,SUZUKI,SWIFT,01/05/2013,2549,1328,945,1485,02/06/2005,01/05/2013,,Ja
XPNH68,Personenauto,FORD,KA; 1.3I 44KW,01/05/2013,2126,1299,865,1265,18/01/1999,18/01/1999,,Ja
06JTKV,Personenauto,FIAT,FIAT PUNTO; 1.2,04/05/2013,2184,1242,835,1370,13/09/2002,13/09/2002,,Ja
83XTV1,Personenauto,FORD,C-MAX,01/05/2013,6218,1596,1274,1860,10/08/2012,10/08/2012,26865,Ja
79GKTS,Personenauto,MERCEDES-BENZ,C 200 KOMPRESSOR; SEDAN,04/05/2013,10818,1998,1420,1970,03/01/2001,03/01/2001,,Ja
PNGL55,Personenauto,PEUGEOT,306 XR 1.4 BELFORT,04/05/2013,3046,1360,1002,1530,30/08/1996,30/08/1996,,Ja
60XSR6,Personenauto,TOYOTA,TOYOTA PRIUS PLUS,04/05/2013,,1798,1470,2115,07/09/2012,07/09/2012,33500,Ja
TGGJ90,Personenauto,BMW,7ER REIHE; 728I AUT.,01/05/2013,19382,,1675,2235,09/04/1998,09/04/1998,,Ja
22PSSG,Personenauto,HYUNDAI,ATOS-PRIME; 1.1 AUT.,01/05/2013,1843,1086,873,1336,05/11/2004,05/11/2004,,Ja
35DZBZ,Personenauto,BMW,3ER REIHE; 316I COMPACT,02/05/2013,5356,1895,1150,1635,18/01/2000,18/01/2000,,Ja
91FZTR,Personenauto,HONDA,HR-V,01/05/2013,4835,1590,1157,1610,28/08/2000,28/08/2000,,Ja
4TSR51,Personenauto,BENTLEY,CONTINENTAL R MULLINER,03/05/2014,94645,6761,2425,2850,17/04/1997,28/04/2014,,Ja
AL4162,Personenauto,FIAT,500L,04/05/2013,,,514,,15/07/1971,21/03/2003,,Ja
79HNXG,Personenauto,FORD,FOCUS; 1.6I-16V-WAGON,04/05/2013,4112,1596,1093,1635,25/09/2001,25/09/2001,,Ja
56NGGS,Personenauto,SEAT,CORDOBA; 1.4 16V 55KW BBY,01/05/2013,3464,1390,1065,1585,11/09/2003,11/09/2003,,Ja
1KHX60,Personenauto,FORD,FIESTA,02/05/2013,954,1560,1017,1565,02/05/2013,02/05/2013,20970,Ja
36GTKT,Personenauto,CITROEN,XSARA; 1.4I BREAK,01/05/2013,3519,1360,1055,1630,23/03/2001,23/03/2001,,Ja
67FTBN,Personenauto,OPEL,CORSA-B; X1.4XE,03/05/2014,2417,1389,890,1410,30/06/2000,30/06/2000,,Ja
81GSP2,Personenauto,RENAULT,TWINGO,04/05/2013,2819,1149,955,1410,03/09/2008,03/09/2008,,Ja
29HLTV,Personenauto,MERCEDES-BENZ,VITO 112 CDI,02/05/2013,11415,,1896,2700,06/09/2001,06/09/2001,,Ja
69RVHF,Personenauto,VOLKSWAGEN,POLO; 55 KW,04/05/2013,3715,1390,1040,1580,14/09/2005,14/09/2005,,Ja
20XRD7,Personenauto,SKODA,FABIA,02/05/2013,1711,1197,1036,1591,31/08/2012,31/08/2012,15819,Ja
69NVNS,Personenauto,MAZDA,MAZDA 3; SEDAN 1.6,03/05/2014,4341,1598,1140,1675,05/03/2004,05/03/2004,,Ja
6KJB32,Personenauto,FORD,FIESTA,02/05/2013,954,1560,1008,1560,02/05/2013,02/05/2013,18371,Ja
PXXT28,Personenauto,VOLKSWAGEN,POLO 37 KW,03/05/2014,2052,999,875,1375,21/01/1997,21/01/1997,,Ja
38JTPL,Personenauto,BMW,3ER REIHE; 320I TOURING,01/05/2013,11133,2171,1405,1970,23/08/2002,23/08/2002,,Ja
18DJHL,Personenauto,VOLKSWAGEN,GOLF; TDI 81 KW,02/05/2013,5935,1896,1170,1750,03/09/1999,03/09/1999,,Ja
6SBG36,Personenauto,MAZDA,MAZDA 2,03/05/2014,875,1349,988,1485,29/08/2013,29/08/2013,17534,Ja
TFJG19,Personenauto,AUDI,AUDI A3; 92 KW AUT,02/05/2013,7350,1781,1140,1675,01/04/1998,01/04/1998,,Ja
10XRKV,Personenauto,VOLKSWAGEN,POLO,02/05/2013,3782,1390,988,1580,11/09/2007,11/09/2007,,Ja
35LKHB,Personenauto,OPEL,ZAFIRA-A; Z1.6XE,04/05/2013,4855,1598,1293,1970,31/01/2003,31/01/2003,,Ja
GJTJ90,Personenauto,VOLKSWAGEN,LT 28 D KAMPEERAUTO,04/05/2013,6803,,2100,,13/03/1987,13/03/1987,,Nee
08FXZS,Personenauto,CITROEN,XSARA; 1.4I COUPE,01/05/2013,3153,1360,995,1560,15/08/2000,15/08/2000,,Ja
21NDN9,Personenauto,CITROEN,CITROEN C1,03/05/2014,,998,780,1190,19/08/2010,19/08/2010,11180,Ja
32LFKS,Personenauto,SEAT,LEON; 1.8 20V/APG 92KW,02/05/2013,4453,1781,1221,1766,06/12/2002,06/12/2002,,Ja
93SXNG,Personenauto,TOYOTA,TOYOTA PRIUS,03/05/2014,,1497,1275,1725,02/06/2006,02/06/2006,,Ja
60TBKL,Personenauto,RENAULT,MEGANE; 1.6 16V,04/05/2013,5001,1598,1130,1705,30/06/2006,30/06/2006,,Ja
15SBRT,Personenauto,VOLKSWAGEN,POLO; TDI 51 KW,01/05/2013,5657,1422,1064,1650,11/11/2005,11/11/2005,,Ja
70JBRL,Personenauto,MITSUBISHI,SPACE STAR; 1.3 FAMILY,01/05/2013,3328,1299,1130,1655,08/02/2002,08/02/2002,,Ja
FZPS83,Personenauto,FIAT,DUCATO 280 KAMPEERAUTO,04/05/2013,,,1830,,20/01/1986,20/01/1986,,Ja
83FXVK,Personenauto,OPEL,VECTRA-B-CARAVAN; X1.6XEL,01/05/2013,5102,1598,1235,1920,09/08/2000,09/08/2000,,Ja
56GPN6,Personenauto,HYUNDAI,I 10,03/05/2014,1398,1086,900,1405,07/08/2008,07/08/2008,11360,Ja
44XZS7,Personenauto,TOYOTA,TOYOTA YARIS HYBRID,03/05/2014,,1497,1070,1565,29/09/2012,29/09/2012,20775,Ja
26THGZ,Personenauto,FORD,FOCUS,01/05/2013,4644,1596,1179,1825,12/09/2006,12/09/2006,,Ja
1TRH67,Personenauto,SUZUKI,SWIFT,03/05/2014,2625,1242,935,1480,03/05/2014,03/05/2014,15899,Ja
75XRBT,Personenauto,MERCEDES-BENZ,ML 320 CDI 4MATIC,02/05/2013,24838,2987,2085,2830,07/09/2007,07/09/2007,89526,Ja
61SZSR,Personenauto,CITROEN,CITROEN C1,04/05/2013,1620,998,775,1190,27/06/2006,27/06/2006,9994,Ja
48JTHJ,Personenauto,PEUGEOT,PARTNER; 1.6 16V,01/05/2013,3797,1587,1160,1780,30/08/2002,30/08/2002,,Ja
92TXR5,Personenauto,SUZUKI,SWIFT,02/05/2013,1034,1242,935,1480,27/04/2012,27/04/2012,12545,Ja
72XTJ5,Personenauto,SUZUKI,SWIFT,01/05/2013,2027,1242,935,1480,02/08/2012,02/08/2012,16677,Ja
21TKXF,Personenauto,MERCEDES-BENZ,CLK 240; COUPE,04/05/2013,16798,2597,1505,2030,13/06/2002,19/10/2006,,Ja
FNFD80,Personenauto,JAGUAR,SOVEREIGN 4.0 U9,02/05/2013,,3980,1700,2220,28/08/1992,28/08/1992,,Ja
66JJPJ,Personenauto,VOLKSWAGEN,POLO; 55 KW,02/05/2013,3054,1390,993,1560,06/05/2002,06/05/2002,,Ja
8KGP18,Personenauto,SUZUKI,SWIFT,01/05/2013,2250,1242,935,1480,01/05/2013,01/05/2013,15499,Ja
34KSH6,Personenauto,MERCEDES-BENZ,C 180 KOMPRESSOR,01/05/2013,10370,1796,1450,2080,08/10/2008,03/02/2010,,Ja
06XLLJ,Personenauto,PEUGEOT,PEUGEOT 107,01/05/2013,1399,998,775,1180,31/07/2007,31/07/2007,11771,Ja
3KJG01,Personenauto,VOLKSWAGEN,GOLF; 77 KW,02/05/2013,4048,1598,1107,1710,23/08/2002,25/04/2013,,Ja
23PXB7,Personenauto,SUZUKI,SWIFT,04/05/2013,1346,1242,935,1480,06/04/2011,06/04/2011,15781,Ja
5KHZ62,Personenauto,BMW,5 SERIES,02/05/2013,10032,2993,1635,2260,05/01/2009,02/05/2013,66834,Ja
64XJXS,Personenauto,SUZUKI,SWIFT,02/05/2013,3413,1328,975,1485,20/06/2007,20/06/2007,12396,Ja
81GDXT,Personenauto,VOLVO,V70; CROSS COUNTRY,01/05/2013,12131,2435,1630,2220,28/09/2000,28/09/2000,,Ja
27SGJ6,Personenauto,OPEL,CORSA,04/05/2013,,1248,1063,1610,23/09/2011,23/09/2011,18034,Ja
39HKNZ,Personenauto,HONDA,CIVIC 2 DR; 1.7I V-TEC AT,01/05/2013,5933,1668,1107,1615,22/08/2001,22/08/2001,,Ja
43JNN6,Personenauto,TOYOTA,TOYOTA URBAN CRUISER,04/05/2013,3726,1329,1105,1590,22/07/2009,22/07/2009,20725,Ja
48GPP6,Personenauto,FIAT,FIAT PANDA,04/05/2013,1690,1242,835,1305,13/08/2008,13/08/2008,,Ja
38XVZ6,Personenauto,PEUGEOT,PEUGEOT 107,02/05/2013,,998,780,1190,31/08/2012,31/08/2012,10330,Ja
30ZBZ5,Personenauto,HYUNDAI,I 30,03/05/2014,4052,1591,1198,1820,09/10/2012,09/10/2012,22005,Ja
97PPGF,Personenauto,DAEWOO,"KALOS; 1,4 4DRS AUT. (69 KW)",02/05/2013,2815,1399,1069,1540,28/09/2004,28/09/2004,,Ja
07ZBR1,Personenauto,OPEL,ASTRA SPORTS TOURER,04/05/2013,4985,1362,1371,2040,28/09/2012,28/09/2012,26501,Ja
TH56BX,Personenauto,OPEL,CORSA 1.3 S,03/05/2014,,1297,750,1250,13/05/1988,13/05/1988,,Nee
64PXNB,Personenauto,RENAULT,MEGANE SCENIC; 2.0 16V (99KW) AUT EURO4,01/05/2013,6568,1998,1385,1985,07/01/2005,07/01/2005,,Ja
00KTK4,Personenauto,TOYOTA,SUPRA,03/05/2014,17699,3000,1500,,01/06/1994,09/02/2010,,Ja
3KJS04,Personenauto,VOLKSWAGEN,PASSAT,02/05/2013,5203,1598,1443,2120,15/08/2011,02/05/2013,37950,Ja
22GFD6,Personenauto,KIA,RIO,02/05/2013,1931,1399,1054,1580,27/06/2008,27/06/2008,13444,Ja
97NRNG,Personenauto,FIAT,FIAT PANDA; 1.2,04/05/2013,1765,1242,835,1305,15/01/2004,15/01/2004,,Ja
70JTZ7,Personenauto,MINI,MINI; COOPER,04/05/2013,5276,1598,1050,1505,09/01/2003,07/09/2009,,Ja
45XNLD,Personenauto,FORD,FIESTA,03/05/2014,3010,1299,1017,1530,26/07/2007,26/07/2007,,Ja
08GSR4,Personenauto,TOYOTA,TOYOTA PRIUS,03/05/2014,1012,1497,1275,1725,11/09/2008,11/09/2008,25920,Ja
10NGT4,Personenauto,TOYOTA,TOYOTA AYGO,04/05/2013,,998,780,1190,09/09/2010,09/09/2010,9790,Ja
59XRG9,Personenauto,FORD,FOCUS,02/05/2013,,998,1176,1900,31/08/2012,31/08/2012,24935,Ja
37RSSV,Personenauto,AUDI,8E,01/05/2013,9832,2393,1510,2045,17/04/2002,04/10/2005,,Ja
86FKHD,Personenauto,MERCEDES-BENZ,CLK 200; COUPE,01/05/2013,10795,,1275,1800,04/08/1997,11/04/2000,,Ja
4KJS65,Personenauto,VOLKSWAGEN,TIGUAN,02/05/2013,3995,1390,1401,2080,07/09/2012,02/05/2013,34585,Ja
92HDS7,Personenauto,BMW,3ER REIHE,04/05/2013,11378,1995,1435,2000,28/10/2008,28/10/2008,49415,Ja
04THFG,Personenauto,HONDA,CIVIC 5DR,03/05/2014,5125,1799,1165,1750,13/09/2006,13/09/2006,23991,Ja
1TFS89,Personenauto,OPEL,ASTRA SPORTS TOURER,03/05/2014,3787,1686,1403,2105,27/09/2012,03/05/2014,26285,Ja
89ZRZS,Personenauto,RENAULT,MEGANE SCENIC,01/05/2013,9456,1870,1405,2010,13/06/2008,13/06/2008,,Ja
61GTK9,Personenauto,TOYOTA,TOYOTA YARIS,04/05/2013,1426,998,955,1440,05/09/2008,05/09/2008,11465,Ja
52XXH9,Personenauto,FIAT,FIAT 500,04/05/2013,,875,945,1385,31/08/2012,31/08/2012,19069,Ja
72NDGX,Personenauto,SUZUKI,ALTO; 1.1,02/05/2013,1361,1061,775,1165,01/08/2003,01/08/2003,,Ja
7KJP02,Personenauto,HYUNDAI,TRAJET,01/05/2013,3782,1975,1731,2410,24/10/2006,01/05/2013,26295,Nee
ZJXV66,Personenauto,FORD,FIESTA; 1.3I-8V,04/05/2013,1946,1299,923,1440,31/05/1999,31/05/1999,,Ja
83LJZP,Personenauto,CITROEN,XSARA PICASSO; 1.8I 16V,02/05/2013,5263,1749,1220,1795,08/02/2003,08/02/2003,,Ja
TXXJ03,Personenauto,VOLKSWAGEN,GOLF; 55 KW,02/05/2013,3122,1390,1037,1640,04/09/1998,04/09/1998,,Ja
23LKR3,Personenauto,CITROEN,C4 PICASSO,02/05/2013,5448,1598,1433,2015,19/05/2010,19/05/2010,25310,Ja
34ZPGS,Personenauto,VOLKSWAGEN,POLO,03/05/2014,2996,1198,991,1570,15/04/2008,15/04/2008,15484,Ja
77HNXH,Personenauto,OPEL,CORSA-C; Z1.2XE,01/05/2013,2546,1199,910,1430,02/10/2001,02/10/2001,,Ja
76FSPH,Personenauto,PEUGEOT,306; 1.6 5DRS,04/05/2013,3580,1587,1065,1580,30/06/2000,30/06/2000,,Ja
70DXBZ,Personenauto,SKODA,FABIA; 50 KW,01/05/2013,2646,1397,1049,1569,04/01/2000,04/01/2000,,Ja
35NGJ7,Personenauto,HYUNDAI,I 10,01/05/2013,224,1086,900,1405,31/08/2010,31/08/2010,9460,Ja
93GTP1,Personenauto,CITROEN,CITROEN C1,01/05/2013,907,998,780,1190,06/09/2008,06/09/2008,11508,Ja
ZJTT17,Personenauto,CHEVROLET,ALERO SEDAN; 2.4 AUT.,02/05/2013,6241,2392,1380,1852,28/05/1999,28/05/1999,,Ja
4KHH00,Personenauto,VOLKSWAGEN,GOLF PLUS,02/05/2013,2882,1390,1338,1990,23/10/2012,02/05/2013,26990,Ja
88XVS5,Personenauto,TOYOTA,TOYOTA YARIS,02/05/2013,2276,1329,1010,1480,31/08/2012,31/08/2012,18515,Ja
54XNR3,Personenauto,HYUNDAI,I 30CW,01/05/2013,3681,1396,1211,1820,31/08/2012,31/08/2012,19755,Ja
97HKTV,Personenauto,HONDA,HONDA STREAM; 2.0I,04/05/2013,6570,1998,1375,2030,25/08/2001,25/08/2001,,Ja
75GHTD,Personenauto,VOLKSWAGEN,GOLF; TDI 66 KW,04/05/2013,7398,1896,1202,1780,14/11/2000,14/11/2000,,Ja
TNFT77,Personenauto,VOLKSWAGEN,POLO; VARIANT SDI 47 KW,01/05/2013,3886,1896,1065,1550,12/06/1998,12/06/1998,,Ja
03SPNT,Personenauto,OPEL,ASTRA,03/05/2014,5290,1598,1165,1760,30/03/2006,30/03/2006,,Ja
ZLZZ61,Personenauto,MICRO COMPACT CAR,SMART,04/05/2013,1651,599,695,980,15/06/1999,15/06/1999,,Ja
SBGD72,Personenauto,VOLKSWAGEN,POLO 55 KW,03/05/2014,2401,1598,921,1400,15/08/1997,15/08/1997,,Ja
74GVG2,Personenauto,TOYOTA,TOYOTA PRIUS,02/05/2013,1189,1497,1275,1725,18/09/2008,18/09/2008,26595,Ja
37TBXS,Personenauto,VOLKSWAGEN,POLO,04/05/2013,3647,1390,996,1580,31/07/2006,31/07/2006,,Ja
30XPJJ,Personenauto,KIA,SPORTAGE,01/05/2013,6585,1975,1442,2050,30/08/2007,30/08/2007,,Ja
37GZD4,Personenauto,RENAULT,CLIO,04/05/2013,1805,1149,1055,1570,30/09/2008,30/09/2008,,Ja
69SHN2,Personenauto,FIAT,FIAT PANDA,04/05/2013,,1242,835,1305,29/09/2011,29/09/2011,9619,Ja
68HPX9,Personenauto,SEAT,ALTEA XL,04/05/2013,4729,1595,1382,1979,10/02/2009,10/02/2009,21441,Ja
03LVR8,Personenauto,MERCEDES-BENZ,260 E,03/05/2014,,2599,1404,1850,29/01/1986,29/07/2010,,Nee
4KHF05,Personenauto,JAGUAR,X-TYPE 3.0 V6 EXECUTIVE,03/05/2014,16742,2967,1452,2080,09/07/2004,16/04/2013,,Ja
97HFFX,Personenauto,DAEWOO,DAEWOO MATIZ; 4DRS (38KW),04/05/2013,991,796,751,1210,14/06/2001,14/06/2001,,Ja
08TZGG,Personenauto,HYUNDAI,SANTA FE,04/05/2013,10751,2188,1718,2520,09/03/2007,09/03/2007,37840,Ja
26GRS4,Personenauto,SEAT,IBIZA,01/05/2013,2664,1390,1028,1568,21/08/2008,21/08/2008,14217,Ja
63ZNTV,Personenauto,MAZDA,MAZDA 6,04/05/2013,6402,1999,1310,1950,10/04/2008,10/04/2008,,Ja
67FPRR,Personenauto,FORD,FIESTA; 1.25I-16V,03/05/2014,1970,1242,889,1420,29/05/2000,29/05/2000,,Ja
93JRH2,Personenauto,FORD,FIESTA,04/05/2013,2112,1242,954,1495,31/07/2009,31/07/2009,14350,Ja
81FFHB,Personenauto,RENAULT,MEGANE BREAK; 1.4 16V,02/05/2013,3613,1390,1110,1685,22/02/2000,22/02/2000,,Ja
TXHD12,Personenauto,VOLKSWAGEN,POLO; 44 KW,03/05/2014,2184,1390,885,1400,25/08/1998,25/08/1998,,Ja
96RXGD,Personenauto,CHEVROLET,"MATIZ; 0,8 4DRS [38 KW]",04/05/2013,1431,796,750,1250,29/09/2005,29/09/2005,9320,Ja
80LDZS,Personenauto,ALFA ROMEO,ALFA ROMEO 147; 5 DRS. 1.6 77 KW,03/05/2014,4573,1598,1185,1730,27/11/2002,27/11/2002,,Ja
93HJZX,Personenauto,VOLVO,S60; 2.4 170 PK,04/05/2013,8248,2435,1448,1980,03/08/2001,03/08/2001,,Ja
9KGH33,Personenauto,VOLVO,XC90,02/05/2013,22798,2400,2044,2750,01/07/2011,02/05/2013,71880,Ja
3TSR06,Personenauto,SKODA,OCTAVIA,03/05/2014,3045,1197,1152,1822,03/05/2014,03/05/2014,29369,Ja
80NFZX,Personenauto,FORD,FIESTA; FIESTA 1.25I 51KW ST3,02/05/2013,2106,1242,995,1520,29/08/2003,29/08/2003,,Ja
52JZZD,Personenauto,FORD,FOCUS; 1.4I-16V-WAGON,03/05/2014,3589,1388,1076,1630,19/10/2002,19/10/2002,,Ja
ZGHX87,Personenauto,MERCEDES-BENZ,CLK 200; COUPE,03/05/2014,11950,1998,1310,1800,28/04/1999,28/04/1999,,Ja
47KZK8,Personenauto,RENAULT,MEGANE,04/05/2013,4678,1598,1250,1780,11/03/2010,11/03/2010,22990,Ja
26TDG4,Personenauto,TOYOTA,TOYOTA AYGO,03/05/2014,,998,780,1190,13/01/2012,13/01/2012,9865,Ja
90PVRR,Personenauto,SEAT,IBIZA; 1.4 16V 55KW BKY,01/05/2013,2550,1390,1003,1542,06/01/2005,06/01/2005,,Ja
92XKRT,Personenauto,OPEL,ASTRA GTC,03/05/2014,6446,1796,1165,1760,28/06/2007,28/06/2007,27174,Ja
71HJBJ,Personenauto,BMW,3ER REIHE; 318I TOURING,02/05/2013,8187,1895,1340,1905,19/07/2001,19/07/2001,,Ja
83RZFG,Personenauto,SEAT,IBIZA; 1.2 47KW BME,04/05/2013,2019,1198,1002,1537,13/10/2005,13/10/2005,,Ja
45XXLJ,Personenauto,FORD,FOCUS,04/05/2013,5069,1596,1149,1730,31/10/2007,31/10/2007,,Ja
33XLF8,Personenauto,MAZDA,MAZDA 5,04/05/2013,6750,1798,1370,2085,30/08/2012,30/08/2012,25489,Ja
61GPV1,Personenauto,BMW,Z REIHE; Z4 ROADSTER 2.5I,03/05/2014,10377,2494,1235,1560,10/12/2003,07/08/2008,,Ja
49TLHN,Personenauto,AUDI,8N,04/05/2013,13156,1781,1550,1775,20/08/1999,01/03/2007,,Ja
52JRGR,Personenauto,SEAT,IBIZA; 1.4 16V 55KW BBY,03/05/2014,2659,1390,1009,1529,10/07/2002,10/07/2002,,Ja
85GKL6,Personenauto,SAAB,SAAB 9-3,02/05/2013,12887,1910,1535,2120,11/07/2008,11/07/2008,45686,Ja
51RHH8,Personenauto,VOLKSWAGEN,TOURAN,04/05/2013,4336,1197,1406,2150,31/08/2010,25/05/2011,,Ja
98GSN7,Personenauto,PEUGEOT,308,03/05/2014,5531,1560,1382,1967,29/08/2008,29/08/2008,26699,Ja
77NHS2,Personenauto,FIAT,FIAT 500,03/05/2014,,1242,840,1305,15/09/2010,15/09/2010,13547,Ja
09PFGJ,Personenauto,OPEL,MERIVA-A; Z1.6XE EASYTRONIC,03/05/2014,4242,1598,1275,1855,28/05/2004,28/05/2004,,Ja
6KGH36,Personenauto,RENAULT,MEGANE,02/05/2013,813,1461,1283,1864,06/09/2012,02/05/2013,25739,Ja
35GJZ5,Personenauto,VOLKSWAGEN,POLO,01/05/2013,4964,1422,1064,1650,04/07/2008,04/07/2008,20599,Ja
90NHP9,Personenauto,MERCEDES-BENZ,B 180 CDI,02/05/2013,8864,1991,1370,1880,13/09/2010,13/09/2010,36166,Ja
60PJHK,Personenauto,CITROEN,C2; 1.4I,03/05/2014,2826,1360,962,1365,09/07/2004,09/07/2004,,Ja
72ZTG5,Personenauto,SUZUKI,ALTO,02/05/2013,,996,830,1250,04/09/2012,02/05/2013,9489,Ja
9TLT70,Personenauto,TOYOTA,TOYOTA YARIS,03/05/2014,2310,998,945,1430,03/05/2014,03/05/2014,14065,Ja
08NJF3,Personenauto,KIA,CEE D,03/05/2014,5333,1582,1319,1920,20/09/2010,20/09/2010,24885,Ja
30DHVF,Personenauto,CITROEN,BERLINGO; MULTISPACE 1.4I,02/05/2013,3002,1360,1100,1780,27/08/1999,27/08/1999,,Ja
LLSG91,Personenauto,VOLKSWAGEN,GOLF CABR. 66 KW E2,03/05/2014,5605,1781,1142,1580,11/05/1995,11/05/1995,,Ja
PDTT86,Personenauto,DAIMLER,DAIMLER DOUBLE SIX LWB,03/05/2014,31531,5993,1930,2395,10/06/1996,10/06/1996,,Ja
67XJFT,Personenauto,PORSCHE,CAYMAN,04/05/2013,21008,2687,1275,1620,09/06/2007,09/06/2007,,Ja
50PNFN,Personenauto,MITSUBISHI,SPACE STAR; 1.6 FAMILY,02/05/2013,3555,1584,1150,1690,07/09/2004,07/09/2004,,Ja
90TBGX,Personenauto,PEUGEOT,307; SW 2.0 16V,02/05/2013,6583,1997,1366,1970,28/06/2006,28/06/2006,27969,Ja
23XXX8,Personenauto,KIA,CEE D,04/05/2013,4237,1591,1216,1820,13/09/2012,13/09/2012,23135,Ja
TNXH81,Personenauto,HONDA,CIVIC 3D 1.4 GL AUT. PS S6,02/05/2013,2088,1396,882,1340,27/08/1991,18/06/1998,,Ja
14NNZZ,Personenauto,LAND ROVER,FREELANDER; 1.8 I 5 DEURS,04/05/2013,8974,1796,1420,2040,02/01/2004,02/01/2004,,Nee
96PLKV,Personenauto,VOLVO,V50; 2.0D,01/05/2013,10715,1997,1370,1960,19/08/2004,19/08/2004,,Ja
70NKP7,Personenauto,FIAT,FIAT PANDA,02/05/2013,,1242,835,1305,29/09/2010,29/09/2010,9596,Ja
43ZFD6,Personenauto,OPEL,CORSA,03/05/2014,2722,1229,1063,1625,19/10/2012,19/10/2012,18640,Ja
ZJVZ79,Personenauto,VOLVO,V40; 1.8,04/05/2013,5475,1731,1265,1770,28/05/1999,28/05/1999,,Ja
